No,Lat,Long
2101,-84.5484,37.996
2102,-84.5484,37.9987
2103,-84.5484,38.0014
2104,-84.5484,38.0042
2105,-84.5484,38.0069
2106,-84.5484,38.0096
2107,-84.5484,38.0123
2108,-84.5484,38.015
2109,-84.5484,38.0178
2110,-84.5484,38.0205
2111,-84.5484,38.0232
2112,-84.5484,38.0259
2113,-84.5484,38.0286
2114,-84.5484,38.0314
2115,-84.5484,38.0341
2116,-84.5484,38.0368
2117,-84.5484,38.0395
2118,-84.5484,38.0422
2119,-84.5484,38.045
2120,-84.5484,38.0477
2121,-84.5484,38.0504
2122,-84.5484,38.0531
2123,-84.5484,38.0558
2124,-84.5484,38.0586
2125,-84.5484,38.0613
2126,-84.5484,38.064
2127,-84.5484,38.0667
2128,-84.5484,38.0694
2129,-84.5484,38.0722
2130,-84.5484,38.0749
2131,-84.5484,38.0776
2132,-84.5511,37.9688
2133,-84.5511,37.9715
2134,-84.5511,37.9742
2135,-84.5511,37.977
2136,-84.5511,37.9797
2137,-84.5511,37.9824
2138,-84.5511,37.9851
2139,-84.5511,37.9878
2140,-84.5511,37.9906
2141,-84.5511,37.9933
2142,-84.5511,37.996
2143,-84.5511,37.9987
2144,-84.5511,38.0014
2145,-84.5511,38.0042
2146,-84.5511,38.0069
2147,-84.5511,38.0096
2148,-84.5511,38.0123
2149,-84.5511,38.015
2150,-84.5511,38.0178
2151,-84.5511,38.0205
2152,-84.5511,38.0232
2153,-84.5511,38.0259
2154,-84.5511,38.0286
2155,-84.5511,38.0314
2156,-84.5511,38.0341
2157,-84.5511,38.0368
2158,-84.5511,38.0395
2159,-84.5511,38.0422
2160,-84.5511,38.045
2161,-84.5511,38.0477
2162,-84.5511,38.0504
2163,-84.5511,38.0531
2164,-84.5511,38.0558
2165,-84.5511,38.0586
2166,-84.5511,38.0613
2167,-84.5511,38.064
2168,-84.5511,38.0667
2169,-84.5511,38.0694
2170,-84.5511,38.0722
2171,-84.5511,38.0749
2172,-84.5511,38.0776
2173,-84.5539,37.9688
2174,-84.5539,37.9715
2175,-84.5539,37.9742
2176,-84.5539,37.977
2177,-84.5539,37.9797
2178,-84.5539,37.9824
2179,-84.5539,37.9851
2180,-84.5539,37.9878
2181,-84.5539,37.9906
2182,-84.5539,37.9933
2183,-84.5539,37.996
2184,-84.5539,37.9987
2185,-84.5539,38.0014
2186,-84.5539,38.0042
2187,-84.5539,38.0069
2188,-84.5539,38.0096
2189,-84.5539,38.0123
2190,-84.5539,38.015
2191,-84.5539,38.0178
2192,-84.5539,38.0205
2193,-84.5539,38.0232
2194,-84.5539,38.0259
2195,-84.5539,38.0286
2196,-84.5539,38.0314
2197,-84.5539,38.0341
2198,-84.5539,38.0368
2199,-84.5539,38.0395
2200,-84.5539,38.0422
2201,-84.5539,38.045
2202,-84.5539,38.0477
2203,-84.5539,38.0504
2204,-84.5539,38.0531
2205,-84.5539,38.0558
2206,-84.5539,38.0586
2207,-84.5539,38.0613
2208,-84.5539,38.064
2209,-84.5539,38.0667
2210,-84.5539,38.0694
2211,-84.5539,38.0722
2212,-84.5539,38.0749
2213,-84.5539,38.0776
2214,-84.5566,37.9688
2215,-84.5566,37.9715
2216,-84.5566,37.9742
2217,-84.5566,37.977
2218,-84.5566,37.9797
2219,-84.5566,37.9824
2220,-84.5566,37.9851
2221,-84.5566,37.9878
2222,-84.5566,37.9906
2223,-84.5566,37.9933
2224,-84.5566,37.996
2225,-84.5566,37.9987
2226,-84.5566,38.0014
2227,-84.5566,38.0042
2228,-84.5566,38.0069
2229,-84.5566,38.0096
2230,-84.5566,38.0123
2231,-84.5566,38.015
2232,-84.5566,38.0178
2233,-84.5566,38.0205
2234,-84.5566,38.0232
2235,-84.5566,38.0259
2236,-84.5566,38.0286
2237,-84.5566,38.0314
2238,-84.5566,38.0341
2239,-84.5566,38.0368
2240,-84.5566,38.0395
2241,-84.5566,38.0422
2242,-84.5566,38.045
2243,-84.5566,38.0477
2244,-84.5566,38.0504
2245,-84.5566,38.0531
2246,-84.5566,38.0558
2247,-84.5566,38.0586
2248,-84.5566,38.0613
2249,-84.5566,38.064
2250,-84.5566,38.0667
2251,-84.5566,38.0694
2252,-84.5566,38.0722
2253,-84.5566,38.0749
2254,-84.5566,38.0776
2255,-84.5594,37.9688
2256,-84.5594,37.9715
2257,-84.5594,37.9742
2258,-84.5594,37.977
2259,-84.5594,37.9797
2260,-84.5594,37.9824
2261,-84.5594,37.9851
2262,-84.5594,37.9878
2263,-84.5594,37.9906
2264,-84.5594,37.9933
2265,-84.5594,37.996
2266,-84.5594,37.9987
2267,-84.5594,38.0014
2268,-84.5594,38.0042
2269,-84.5594,38.0069
2270,-84.5594,38.0096
2271,-84.5594,38.0123
2272,-84.5594,38.015
2273,-84.5594,38.0178
2274,-84.5594,38.0205
2275,-84.5594,38.0232
2276,-84.5594,38.0259
2277,-84.5594,38.0286
2278,-84.5594,38.0314
2279,-84.5594,38.0341
2280,-84.5594,38.0368
2281,-84.5594,38.0395
2282,-84.5594,38.0422
2283,-84.5594,38.045
2284,-84.5594,38.0477
2285,-84.5594,38.0504
2286,-84.5594,38.0531
2287,-84.5594,38.0558
2288,-84.5594,38.0586
2289,-84.5594,38.0613
2290,-84.5594,38.064
2291,-84.5594,38.0667
2292,-84.5594,38.0694
2293,-84.5594,38.0722
2294,-84.5594,38.0749
2295,-84.5594,38.0776
2296,-84.5621,37.9688
2297,-84.5621,37.9715
2298,-84.5621,37.9742
2299,-84.5621,37.977
2300,-84.5621,37.9797
2301,-84.5621,37.9824
2302,-84.5621,37.9851
2303,-84.5621,37.9878
2304,-84.5621,37.9906
2305,-84.5621,37.9933
2306,-84.5621,37.996
2307,-84.5621,37.9987
2308,-84.5621,38.0014
2309,-84.5621,38.0042
2310,-84.5621,38.0069
2311,-84.5621,38.0096
2312,-84.5621,38.0123
2313,-84.5621,38.015
2314,-84.5621,38.0178
2315,-84.5621,38.0205
2316,-84.5621,38.0232
2317,-84.5621,38.0259
2318,-84.5621,38.0286
2319,-84.5621,38.0314
2320,-84.5621,38.0341
2321,-84.5621,38.0368
2322,-84.5621,38.0395
2323,-84.5621,38.0422
2324,-84.5621,38.045
2325,-84.5621,38.0477
2326,-84.5621,38.0504
2327,-84.5621,38.0531
2328,-84.5621,38.0558
2329,-84.5621,38.0586
2330,-84.5621,38.0613
2331,-84.5621,38.064
2332,-84.5621,38.0667
2333,-84.5621,38.0694
2334,-84.5621,38.0722
2335,-84.5621,38.0749
2336,-84.5621,38.0776
2337,-84.5648,37.9688
2338,-84.5648,37.9715
2339,-84.5648,37.9742
2340,-84.5648,37.977
2341,-84.5648,37.9797
2342,-84.5648,37.9824
2343,-84.5648,37.9851
2344,-84.5648,37.9878
2345,-84.5648,37.9906
2346,-84.5648,37.9933
2347,-84.5648,37.996
2348,-84.5648,37.9987
2349,-84.5648,38.0014
2350,-84.5648,38.0042
2351,-84.5648,38.0069
2352,-84.5648,38.0096
2353,-84.5648,38.0123
2354,-84.5648,38.015
2355,-84.5648,38.0178
2356,-84.5648,38.0205
2357,-84.5648,38.0232
2358,-84.5648,38.0259
2359,-84.5648,38.0286
2360,-84.5648,38.0314
2361,-84.5648,38.0341
2362,-84.5648,38.0368
2363,-84.5648,38.0395
2364,-84.5648,38.0422
2365,-84.5648,38.045
2366,-84.5648,38.0477
2367,-84.5648,38.0504
2368,-84.5648,38.0531
2369,-84.5648,38.0558
2370,-84.5648,38.0586
2371,-84.5648,38.0613
2372,-84.5648,38.064
2373,-84.5648,38.0667
2374,-84.5648,38.0694
2375,-84.5648,38.0722
2376,-84.5648,38.0749
2377,-84.5648,38.0776
2378,-84.5676,37.9688
2379,-84.5676,37.9715
2380,-84.5676,37.9742
2381,-84.5676,37.977
2382,-84.5676,37.9797
2383,-84.5676,37.9824
2384,-84.5676,37.9851
2385,-84.5676,37.9878
2386,-84.5676,37.9906
2387,-84.5676,37.9933
2388,-84.5676,37.996
2389,-84.5676,37.9987
2390,-84.5676,38.0014
2391,-84.5676,38.0042
2392,-84.5676,38.0069
2393,-84.5676,38.0096
2394,-84.5676,38.0123
2395,-84.5676,38.015
2396,-84.5676,38.0178
2397,-84.5676,38.0205
2398,-84.5676,38.0232
2399,-84.5676,38.0259
2400,-84.5676,38.0286
2401,-84.5676,38.0314
2402,-84.5676,38.0341
2403,-84.5676,38.0368
2404,-84.5676,38.0395
2405,-84.5676,38.0422
2406,-84.5676,38.045
2407,-84.5676,38.0477
2408,-84.5676,38.0504
2409,-84.5676,38.0531
2410,-84.5676,38.0558
2411,-84.5676,38.0586
2412,-84.5676,38.0613
2413,-84.5676,38.064
2414,-84.5676,38.0667
2415,-84.5676,38.0694
2416,-84.5676,38.0722
2417,-84.5676,38.0749
2418,-84.5676,38.0776
2419,-84.5703,37.9688
2420,-84.5703,37.9715
2421,-84.5703,37.9742
2422,-84.5703,37.977
2423,-84.5703,37.9797
2424,-84.5703,37.9824
2425,-84.5703,37.9851
2426,-84.5703,37.9878
2427,-84.5703,37.9906
2428,-84.5703,37.9933
2429,-84.5703,37.996
2430,-84.5703,37.9987
2431,-84.5703,38.0014
2432,-84.5703,38.0042
2433,-84.5703,38.0069
2434,-84.5703,38.0096
2435,-84.5703,38.0123
2436,-84.5703,38.015
2437,-84.5703,38.0178
2438,-84.5703,38.0205
2439,-84.5703,38.0232
2440,-84.5703,38.0259
2441,-84.5703,38.0286
2442,-84.5703,38.0314
2443,-84.5703,38.0341
2444,-84.5703,38.0368
2445,-84.5703,38.0395
2446,-84.5703,38.0422
2447,-84.5703,38.045
2448,-84.5703,38.0477
2449,-84.5703,38.0504
2450,-84.5703,38.0531
2451,-84.5703,38.0558
2452,-84.5703,38.0586
2453,-84.5703,38.0613
2454,-84.5703,38.064
2455,-84.5703,38.0667
2456,-84.5703,38.0694
2457,-84.5703,38.0722
2458,-84.5703,38.0749
2459,-84.5703,38.0776
2460,-84.5731,37.9688
2461,-84.5731,37.9715
2462,-84.5731,37.9742
2463,-84.5731,37.977
2464,-84.5731,37.9797
2465,-84.5731,37.9824
2466,-84.5731,37.9851
2467,-84.5731,37.9878
2468,-84.5731,37.9906
2469,-84.5731,37.9933
2470,-84.5731,37.996
2471,-84.5731,37.9987
2472,-84.5731,38.0014
2473,-84.5731,38.0042
2474,-84.5731,38.0069
2475,-84.5731,38.0096
2476,-84.5731,38.0123
2477,-84.5731,38.015
2478,-84.5731,38.0178
2479,-84.5731,38.0205
2480,-84.5731,38.0232
2481,-84.5731,38.0259
2482,-84.5731,38.0286
2483,-84.5731,38.0314
2484,-84.5731,38.0341
2485,-84.5731,38.0368
2486,-84.5731,38.0395
2487,-84.5731,38.0422
2488,-84.5731,38.045
2489,-84.5731,38.0477
2490,-84.5731,38.0504
2491,-84.5731,38.0531
2492,-84.5731,38.0558
2493,-84.5731,38.0586
2494,-84.5731,38.0613
2495,-84.5731,38.064
2496,-84.5731,38.0667
2497,-84.5731,38.0694
2498,-84.5731,38.0722
2499,-84.5731,38.0749
2500,-84.5731,38.0776
2501,-84.5758,37.9688
2502,-84.5758,37.9715
2503,-84.5758,37.9742
2504,-84.5758,37.977
2505,-84.5758,37.9797
2506,-84.5758,37.9824
2507,-84.5758,37.9851
2508,-84.5758,37.9878
2509,-84.5758,37.9906
2510,-84.5758,37.9933
2511,-84.5758,37.996
2512,-84.5758,37.9987
2513,-84.5758,38.0014
2514,-84.5758,38.0042
2515,-84.5758,38.0069
2516,-84.5758,38.0096
2517,-84.5758,38.0123
2518,-84.5758,38.015
2519,-84.5758,38.0178
2520,-84.5758,38.0205
2521,-84.5758,38.0232
2522,-84.5758,38.0259
2523,-84.5758,38.0286
2524,-84.5758,38.0314
2525,-84.5758,38.0341
2526,-84.5758,38.0368
2527,-84.5758,38.0395
2528,-84.5758,38.0422
2529,-84.5758,38.045
2530,-84.5758,38.0477
2531,-84.5758,38.0504
2532,-84.5758,38.0531
2533,-84.5758,38.0558
2534,-84.5758,38.0586
2535,-84.5758,38.0613
2536,-84.5758,38.064
2537,-84.5758,38.0667
2538,-84.5758,38.0694
2539,-84.5758,38.0722
2540,-84.5758,38.0749
2541,-84.5758,38.0776
