,No,Lat,Long,geometry,EDHLTH_WAC_SCALED,EMP_RAC_SCALED,LEISER_WAC_SCALED,RETAIL_WAC_SCALED,index_right,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Population,Pop per Ar,HH_Units,Bachelor's,Median Inc,All Degree,Public Tra
840,840,-84.4634,38.0232,POINT (-84.46339999999999 38.0232),2.520394687,3084.0496789999997,155.1566789,110.5731956,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
841,841,-84.4634,38.0259,POINT (-84.46339999999999 38.0259),12.17621433,1683.1419329999999,246.53229249999998,142.5448601,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
842,842,-84.4634,38.0286,POINT (-84.46339999999999 38.0286),22.57965893,754.4785188,361.2745429,86.04609437,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
843,843,-84.4634,38.0314,POINT (-84.46339999999999 38.0314),131.5742384,1275.309289,291.04740510000005,0.0,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
880,880,-84.4662,38.0205,POINT (-84.4662 38.0205),14.26577507,4837.706176,1787.2216239999998,419.52191960000005,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
881,881,-84.4662,38.0232,POINT (-84.4662 38.0232),9.617611123,2199.078995,1158.312923,257.7933555,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
882,882,-84.4662,38.0259,POINT (-84.4662 38.0259),19.78914847,897.0101543999999,317.9663562,90.264703,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
883,883,-84.4662,38.0286,POINT (-84.4662 38.0286),25.38774828,792.084043,406.2039725,2.337591147,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
884,884,-84.4662,38.0314,POINT (-84.4662 38.0314),16.84155156,1874.745708,269.4648249,0.0,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
885,885,-84.4662,38.0341,POINT (-84.4662 38.0341),6.138633414,3207.5293149999998,98.21813462,0.0,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
922,922,-84.4689,38.0232,POINT (-84.4689 38.0232),312.9230514,1523.636019,531.2860353,112.12178909999999,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
923,923,-84.4689,38.0259,POINT (-84.4689 38.0259),76.04491180000001,662.8753666,390.64497420000004,33.86179451,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
924,924,-84.4689,38.0286,POINT (-84.4689 38.0286),19.05273019,1713.3418219999999,305.7220831,0.0,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
964,964,-84.4716,38.0259,POINT (-84.4716 38.0259),677.2985141,1036.6548619999999,252.5154537,13.39626345,1571,21,067,001700,2,2147483647,Block Group 2,G5030,S,1295896,0,+38.0265658,-084.4647651,698.0,0.000538623,361.0,201.0,41891,33.0,10.0
719,719,-84.4552,38.0286,POINT (-84.4552 38.0286),3065.788252,2052.553121,204.09622019999998,616.3619451000001,1570,21,067,001600,2,2147483647,Block Group 2,G5030,S,806934,0,+38.0354193,-084.4649089,888.0,0.001100462,430.0,122.0,34438,26.0,53.0
761,761,-84.4579,38.0314,POINT (-84.4579 38.0314),2500.950899,2532.055823,423.0556735,525.5596915,1570,21,067,001600,2,2147483647,Block Group 2,G5030,S,806934,0,+38.0354193,-084.4649089,888.0,0.001100462,430.0,122.0,34438,26.0,53.0
802,802,-84.4607,38.0314,POINT (-84.4607 38.0314),1384.972669,1782.349742,306.1979795,196.9070759,1570,21,067,001600,2,2147483647,Block Group 2,G5030,S,806934,0,+38.0354193,-084.4649089,888.0,0.001100462,430.0,122.0,34438,26.0,53.0
803,803,-84.4607,38.0341,POINT (-84.4607 38.0341),563.8865666,2658.743161,392.2742645,445.9076744,1570,21,067,001600,2,2147483647,Block Group 2,G5030,S,806934,0,+38.0354193,-084.4649089,888.0,0.001100462,430.0,122.0,34438,26.0,53.0
844,844,-84.4634,38.0341,POINT (-84.46339999999999 38.0341),8.496227248,2443.9918989999996,207.18589599999999,113.5487268,1570,21,067,001600,2,2147483647,Block Group 2,G5030,S,806934,0,+38.0354193,-084.4649089,888.0,0.001100462,430.0,122.0,34438,26.0,53.0
845,845,-84.4634,38.0368,POINT (-84.46339999999999 38.0368),2.388869511,3393.0338469999997,145.1820073,295.7412691,1570,21,067,001600,2,2147483647,Block Group 2,G5030,S,806934,0,+38.0354193,-084.4649089,888.0,0.001100462,430.0,122.0,34438,26.0,53.0
886,886,-84.4662,38.0368,POINT (-84.4662 38.0368),12.64210874,3678.6269380000003,58.80674885,269.10299810000004,1570,21,067,001600,2,2147483647,Block Group 2,G5030,S,806934,0,+38.0354193,-084.4649089,888.0,0.001100462,430.0,122.0,34438,26.0,53.0
927,927,-84.4689,38.0368,POINT (-84.4689 38.0368),34.58723187,4126.287064,153.5294916,102.403413,1570,21,067,001600,2,2147483647,Block Group 2,G5030,S,806934,0,+38.0354193,-084.4649089,888.0,0.001100462,430.0,122.0,34438,26.0,53.0
928,928,-84.4689,38.0395,POINT (-84.4689 38.0395),26.12667581,3282.8362469999997,414.6377165,666.5670809999999,1570,21,067,001600,2,2147483647,Block Group 2,G5030,S,806934,0,+38.0354193,-084.4649089,888.0,0.001100462,430.0,122.0,34438,26.0,53.0
969,969,-84.4716,38.0395,POINT (-84.4716 38.0395),471.41158780000006,2750.606929,833.5977389999999,404.2625267,1570,21,067,001600,2,2147483647,Block Group 2,G5030,S,806934,0,+38.0354193,-084.4649089,888.0,0.001100462,430.0,122.0,34438,26.0,53.0
1010,1010,-84.4744,38.0395,POINT (-84.4744 38.0395),468.438008,2699.883256,1130.404211,236.151875,1570,21,067,001600,2,2147483647,Block Group 2,G5030,S,806934,0,+38.0354193,-084.4649089,888.0,0.001100462,430.0,122.0,34438,26.0,53.0
720,720,-84.4552,38.0314,POINT (-84.4552 38.0314),2569.989268,2503.047032,473.6380285,999.4155997000001,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
721,721,-84.4552,38.0341,POINT (-84.4552 38.0341),70.99392731,2481.745203,601.5217868,1638.306197,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
722,722,-84.4552,38.0368,POINT (-84.4552 38.0368),6.013290135,1691.4376379999999,396.1594514,2968.0288800000003,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
723,723,-84.4552,38.0395,POINT (-84.4552 38.0395),6.794443302,1109.013857,170.3669,4323.919849,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
724,724,-84.4552,38.0422,POINT (-84.4552 38.0422),675.3526304999999,1414.542972,281.3963812,4267.725476,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
762,762,-84.4579,38.0341,POINT (-84.4579 38.0341),857.2306912999999,2897.408822,589.4020881,813.6340338,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
763,763,-84.4579,38.0368,POINT (-84.4579 38.0368),9.385866655,2477.29434,405.1945486,820.9685808999999,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
764,764,-84.4579,38.0395,POINT (-84.4579 38.0395),31.24534706,2163.672473,54.62422168,500.8204264,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
765,765,-84.4579,38.0422,POINT (-84.4579 38.0422),686.4779069,1346.226692,395.41876139999994,2020.169916,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
804,804,-84.4607,38.0368,POINT (-84.4607 38.0368),5.867860752,3002.9672579999997,256.2301736,401.31301160000004,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
805,805,-84.4607,38.0395,POINT (-84.4607 38.0395),22.15462241,2802.880487,98.07556793,424.9467158,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
806,806,-84.4607,38.0422,POINT (-84.4607 38.0422),454.24504110000004,1930.778738,242.8061662,1493.381835,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
846,846,-84.4634,38.0395,POINT (-84.46339999999999 38.0395),5.676302591000001,3799.410954,68.9454671,519.2216102,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
847,847,-84.4634,38.0422,POINT (-84.46339999999999 38.0422),181.8848706,2890.477125,165.72467890000001,1118.440604,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
887,887,-84.4662,38.0395,POINT (-84.4662 38.0395),21.04766745,3685.055718,235.5885759,748.8165952,1569,21,067,001600,1,2147483647,Block Group 1,G5030,S,1118949,0,+38.0376208,-084.4590039,1673.0,0.001495153,891.0,213.0,27344,53.0,57.0
725,725,-84.4552,38.045,POINT (-84.4552 38.045),498.77754180000005,1653.570602,494.723786,2257.817516,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
726,726,-84.4552,38.0477,POINT (-84.4552 38.0477),252.091923,1984.559848,410.8929875,3662.3725340000005,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
766,766,-84.4579,38.045,POINT (-84.4579 38.045),875.2208382000001,361.7375747,650.8487422000001,3059.343456,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
767,767,-84.4579,38.0477,POINT (-84.4579 38.0477),529.1656932,64.23356976,444.2970981000001,4636.548278,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
768,768,-84.4579,38.0504,POINT (-84.4579 38.0504),208.35154450000002,1270.319273,140.12477109999998,3242.165994,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
807,807,-84.4607,38.045,POINT (-84.4607 38.045),574.3207279000001,734.2956724999999,359.7952353,2890.128068,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
808,808,-84.4607,38.0477,POINT (-84.4607 38.0477),469.0609664,286.1032975,184.6561595,2395.357593,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
809,809,-84.4607,38.0504,POINT (-84.4607 38.0504),289.72581180000003,1179.25889,47.88415453,1838.01051,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
810,810,-84.4607,38.0531,POINT (-84.4607 38.0531),99.13178741,2475.073016,303.0448863,760.2927497999999,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
848,848,-84.4634,38.045,POINT (-84.46339999999999 38.045),398.8228269,1204.656596,124.0092314,2147.731277,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
849,849,-84.4634,38.0477,POINT (-84.46339999999999 38.0477),323.64673369999997,342.40623680000004,36.22805273,1707.42472,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
850,850,-84.4634,38.0504,POINT (-84.46339999999999 38.0504),255.4800196,1629.10882,19.12949856,755.2244649,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
851,851,-84.4634,38.0531,POINT (-84.46339999999999 38.0531),0.0,3263.081021,261.96674959999996,363.52266099999997,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
852,852,-84.4634,38.0558,POINT (-84.46339999999999 38.0558),51.67747902,3447.8101899999997,1119.369146,2080.002184,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
888,888,-84.4662,38.0422,POINT (-84.4662 38.0422),20.57820665,3837.605861,281.09637319999996,1235.626056,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
889,889,-84.4662,38.045,POINT (-84.4662 38.045),168.7532449,2420.23044,208.4849411,1179.96998,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
890,890,-84.4662,38.0477,POINT (-84.4662 38.0477),224.8163876,1625.384642,20.18783821,970.6228555,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
891,891,-84.4662,38.0504,POINT (-84.4662 38.0504),153.65029630000004,2860.424593,14.49815121,267.52478610000003,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
892,892,-84.4662,38.0531,POINT (-84.4662 38.0531),0.0,4171.355381,11.60282351,170.048526,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
931,931,-84.4689,38.0477,POINT (-84.4689 38.0477),98.25868340000001,2710.446227,6.719307885,224.51757,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
932,932,-84.4689,38.0504,POINT (-84.4689 38.0504),4.586506238999999,4311.576493,9.081008798,149.6207216,499,21,067,001500,2,2147483647,Block Group 2,G5030,S,1548749,0,+38.0485068,-084.4618607,1087.0,0.000701857,534.0,97.0,31591,32.0,43.0
738,738,-84.4579,37.9688,POINT (-84.4579 37.9688),6.494654091,3692.158455,0.0,11.32870898,351,21,067,003406,3,2147483647,Block Group 3,G5030,S,1381973,0,+37.9683978,-084.4634244,2966.0,0.002146207,1178.0,651.0,60392,103.0,0.0
779,779,-84.4607,37.9688,POINT (-84.4607 37.9688),20.46771632,4415.936916,0.0,17.64691803,351,21,067,003406,3,2147483647,Block Group 3,G5030,S,1381973,0,+37.9683978,-084.4634244,2966.0,0.002146207,1178.0,651.0,60392,103.0,0.0
780,780,-84.4607,37.9715,POINT (-84.4607 37.9715),15.37803618,5198.732688,0.0,19.77847206,351,21,067,003406,3,2147483647,Block Group 3,G5030,S,1381973,0,+37.9683978,-084.4634244,2966.0,0.002146207,1178.0,651.0,60392,103.0,0.0
820,820,-84.4634,37.9688,POINT (-84.46339999999999 37.9688),26.09263734,4995.798943,0.0,9.135074609,351,21,067,003406,3,2147483647,Block Group 3,G5030,S,1381973,0,+37.9683978,-084.4634244,2966.0,0.002146207,1178.0,651.0,60392,103.0,0.0
821,821,-84.4634,37.9715,POINT (-84.46339999999999 37.9715),27.61681746,5889.287075,0.0,13.213099599999998,351,21,067,003406,3,2147483647,Block Group 3,G5030,S,1381973,0,+37.9683978,-084.4634244,2966.0,0.002146207,1178.0,651.0,60392,103.0,0.0
861,861,-84.4662,37.9688,POINT (-84.4662 37.9688),22.4912234,5158.495396,0.0,0.884048122,351,21,067,003406,3,2147483647,Block Group 3,G5030,S,1381973,0,+37.9683978,-084.4634244,2966.0,0.002146207,1178.0,651.0,60392,103.0,0.0
862,862,-84.4662,37.9715,POINT (-84.4662 37.9715),19.15141096,5957.481811,0.0,2.745101665,351,21,067,003406,3,2147483647,Block Group 3,G5030,S,1381973,0,+37.9683978,-084.4634244,2966.0,0.002146207,1178.0,651.0,60392,103.0,0.0
863,863,-84.4662,37.9742,POINT (-84.4662 37.9742),2.5729112030000003,5630.004449,1.863078531,0.39528142,351,21,067,003406,3,2147483647,Block Group 3,G5030,S,1381973,0,+37.9683978,-084.4634244,2966.0,0.002146207,1178.0,651.0,60392,103.0,0.0
902,902,-84.4689,37.9688,POINT (-84.4689 37.9688),4.1156946219999995,4530.528096999999,0.0,0.0,351,21,067,003406,3,2147483647,Block Group 3,G5030,S,1381973,0,+37.9683978,-084.4634244,2966.0,0.002146207,1178.0,651.0,60392,103.0,0.0
903,903,-84.4689,37.9715,POINT (-84.4689 37.9715),0.259045942,5682.51065,0.334220212,0.0,351,21,067,003406,3,2147483647,Block Group 3,G5030,S,1381973,0,+37.9683978,-084.4634244,2966.0,0.002146207,1178.0,651.0,60392,103.0,0.0
943,943,-84.4716,37.9688,POINT (-84.4716 37.9688),50.54901845,4224.918547,0.0,0.0,351,21,067,003406,3,2147483647,Block Group 3,G5030,S,1381973,0,+37.9683978,-084.4634244,2966.0,0.002146207,1178.0,651.0,60392,103.0,0.0
944,944,-84.4716,37.9715,POINT (-84.4716 37.9715),362.461246,5036.586343,0.043460412000000004,0.0,351,21,067,003406,3,2147483647,Block Group 3,G5030,S,1381973,0,+37.9683978,-084.4634244,2966.0,0.002146207,1178.0,651.0,60392,103.0,0.0
746,746,-84.4579,37.9906,POINT (-84.4579 37.9906),2019.539265,6613.661074000001,82.73078442,0.0,1372,21,067,003405,1,2147483647,Block Group 1,G5030,S,1016593,1723,+37.9908019,-084.4680842,1784.0,0.001754881,934.0,462.0,42900,140.0,0.0
786,786,-84.4607,37.9878,POINT (-84.4607 37.9878),2265.471234,5092.6256,332.8052867,263.8422934,1372,21,067,003405,1,2147483647,Block Group 1,G5030,S,1016593,1723,+37.9908019,-084.4680842,1784.0,0.001754881,934.0,462.0,42900,140.0,0.0
787,787,-84.4607,37.9906,POINT (-84.4607 37.9906),2732.517353,6651.737445000001,115.35144409999998,10.46738759,1372,21,067,003405,1,2147483647,Block Group 1,G5030,S,1016593,1723,+37.9908019,-084.4680842,1784.0,0.001754881,934.0,462.0,42900,140.0,0.0
828,828,-84.4634,37.9906,POINT (-84.46339999999999 37.9906),1288.388347,5257.059775,118.5950887,82.49134686,1372,21,067,003405,1,2147483647,Block Group 1,G5030,S,1016593,1723,+37.9908019,-084.4680842,1784.0,0.001754881,934.0,462.0,42900,140.0,0.0
829,829,-84.4634,37.9933,POINT (-84.46339999999999 37.9933),1681.5569480000001,4298.918268,22.01946178,0.0,1372,21,067,003405,1,2147483647,Block Group 1,G5030,S,1016593,1723,+37.9908019,-084.4680842,1784.0,0.001754881,934.0,462.0,42900,140.0,0.0
869,869,-84.4662,37.9906,POINT (-84.4662 37.9906),185.2040033,3977.409318,126.46851459999999,138.8295213,1372,21,067,003405,1,2147483647,Block Group 1,G5030,S,1016593,1723,+37.9908019,-084.4680842,1784.0,0.001754881,934.0,462.0,42900,140.0,0.0
870,870,-84.4662,37.9933,POINT (-84.4662 37.9933),407.54517430000004,3571.711387,11.70048061,21.9825933,1372,21,067,003405,1,2147483647,Block Group 1,G5030,S,1016593,1723,+37.9908019,-084.4680842,1784.0,0.001754881,934.0,462.0,42900,140.0,0.0
910,910,-84.4689,37.9906,POINT (-84.4689 37.9906),64.80519524,3092.73215,78.14744132,87.96922495,1372,21,067,003405,1,2147483647,Block Group 1,G5030,S,1016593,1723,+37.9908019,-084.4680842,1784.0,0.001754881,934.0,462.0,42900,140.0,0.0
911,911,-84.4689,37.9933,POINT (-84.4689 37.9933),0.0,3243.9366059999998,0.0,43.1136106,1372,21,067,003405,1,2147483647,Block Group 1,G5030,S,1016593,1723,+37.9908019,-084.4680842,1784.0,0.001754881,934.0,462.0,42900,140.0,0.0
992,992,-84.4744,37.9906,POINT (-84.4744 37.9906),6.068334921,2497.649594,5.00878438,23.31253982,1372,21,067,003405,1,2147483647,Block Group 1,G5030,S,1016593,1723,+37.9908019,-084.4680842,1784.0,0.001754881,934.0,462.0,42900,140.0,0.0
1032,1032,-84.4771,37.9878,POINT (-84.47709999999999 37.9878),0.0,3618.5932340000004,0.0,1.4709668319999998,1372,21,067,003405,1,2147483647,Block Group 1,G5030,S,1016593,1723,+37.9908019,-084.4680842,1784.0,0.001754881,934.0,462.0,42900,140.0,0.0
1033,1033,-84.4771,37.9906,POINT (-84.47709999999999 37.9906),38.84446827,3306.330492,32.0621008,137.62553269999998,1372,21,067,003405,1,2147483647,Block Group 1,G5030,S,1016593,1723,+37.9908019,-084.4680842,1784.0,0.001754881,934.0,462.0,42900,140.0,0.0
1074,1074,-84.4799,37.9906,POINT (-84.4799 37.9906),76.16010336,3479.837853,62.66274799,284.3266821,1372,21,067,003405,1,2147483647,Block Group 1,G5030,S,1016593,1723,+37.9908019,-084.4680842,1784.0,0.001754881,934.0,462.0,42900,140.0,0.0
773,773,-84.4579,38.064,POINT (-84.4579 38.064),29.31386549,2301.331927,22.81438995,89.96839621,1474,21,067,003201,2,2147483647,Block Group 2,G5030,S,907843,0,+38.0652770,-084.4634210,562.0,0.00061905,237.0,113.0,70700,57.0,6.0
814,814,-84.4607,38.064,POINT (-84.4607 38.064),9.959114392,2046.484543,106.4689345,393.8214005,1474,21,067,003201,2,2147483647,Block Group 2,G5030,S,907843,0,+38.0652770,-084.4634210,562.0,0.00061905,237.0,113.0,70700,57.0,6.0
