No,EDHLTH_WAC_SCALED,EMP_RAC_SCALED,LEISER_WAC_SCALED,RETAIL_WAC_SCALED
637,181.3275622,3736.141739,11.79458739,1044.599853
638,3.616350566,3957.663597,25.87664346,1838.850248
639,183.9807733,1996.140291,131.1283333,2934.633541
640,434.3099172,580.2826134,413.3675701,4035.942795
641,2113.474023,188.1233209,436.6787084,4490.847053
642,1972.730445,1951.940428,153.1077242,2579.673364
643,1197.251046,3851.74058,21.91346952,311.6011908
644,0,4434.246478,67.81464993,187.7718158
645,0,4980.011171,68.00114052,146.540422
646,0,4589.599894,19.3852897,40.53287847
647,0,3690.83806,0,0
648,0,3457.385091,0,0
649,49.3028685,3334.660287,0,279.9401215
650,54.56843387,3185.865549,0,301.3531958
651,0.584652374,3011.085473,0,121.6841459
652,2.826544548,3370.170332,0,0
653,6.506285642,3177.879692,0,0.168752538
654,7.120407588,2701.07463,103.2078272,7.86749003
655,29.40455821,1822.747034,668.4219132,254.4068864
656,3.173619825,1934.979748,0,0
657,11.06414937,1760.555769,0.219248109,0.219248109
658,48.59272177,1506.437417,1.184248759,1.184248759
659,76.01932256,1727.042488,42.46282928,23.5639626
660,61.59450452,2258.431943,78.83059782,42.82767607
661,32.68194964,2443.935544,49.90153936,27.03000049
662,2.947127822,2290.912382,0,0
663,6.211053464,3140.718192,0,0
664,0.90062196,4947.694837,0,0
665,4.651333928,6173.279086,37.21067142,3.488500446
666,25.31107131,5663.070463,217.040164,996.0755856
667,21.76060053,4798.074798,229.1980022,2966.900868
668,1.811559917,4750.812884,239.5964383,3448.950051
669,60.3110266,4436.027815,5701.40857,3775.161244
670,100.778653,3498.943513,6083.685635,3975.23894
671,97.59743126,3476.463,3571.487514,2607.525022
672,92.39734899,5600.253994,2196.324727,916.558647
673,69.89444433,6366.396878,1790.950164,443.3825227
674,45.87546195,4738.708581,1805.125392,1592.715512
675,32.46707285,2357.602261,1463.602751,2664.719212
676,134.3292103,1432.583446,858.5541709,2115.139176
677,1223.378185,1696.077557,72.1598946,1031.580208
678,1821.072376,2174.768517,119.2271858,1138.492373
679,682.3741534,2049.660336,271.6161769,2052.816711
680,3.113464944,1932.59981,381.2213751,2875.047665
681,1.245416191,817.7006691,480.6301978,5279.3759
682,731.9766489,354.0612951,438.3471322,6326.962156
683,1081.8348,2065.430279,177.4527452,4494.474487
684,972.6265163,3680.140239,201.0708986,1710.142621
685,54.04868716,4436.934058,225.3431493,784.6075893
686,0,4535.906214,133.7987772,814.8779421
687,0,4081.463701,36.39510652,96.50052217
688,0,3435.016509,0.235921065,0.493289499
689,29.49097968,3453.459357,12.81318102,38.43954305
690,169.8842467,2914.079806,38.41435819,380.5246287
691,163.5495791,2471.370491,25.74502304,376.4235963
692,23.81931263,2571.352042,0,138.0304168
693,1.095995886,2419.817586,0,0
694,4.284362573,2602.105194,0,0
695,5.618893492,2602.210921,765.3327605,86.19246748
696,26.01390078,2182.273866,990.9922467,269.3157643
697,3.864319508,2844.702457,0,3.069105315
698,3.006321248,2946.629588,0,1.644851407
699,29.54103375,3100.947368,34.84856037,18.94431448
700,112.9891277,3491.409724,170.504875,92.41463724
701,139.039153,4034.210033,216.4198434,117.2274152
702,84.28054593,4306.256075,127.559941,69.09496805
703,25.95918416,3638.030722,16.92951331,9.17015304
704,272.2600597,3418.404757,11.25833987,0
705,494.3842796,5614.057691,17.35183542,0
706,207.2337511,7221.763032,129.0134742,11.94270441
707,43.05030114,6373.453363,351.1456915,499.8219688
708,43.03538282,4829.402563,376.5390843,2177.348721
709,9.331090271,5007.049096,166.7579609,2159.379166
710,20.77197471,5146.6495,986.3743695,1689.922291
711,131.3898487,4125.007441,2944.268816,1519.941252
712,227.0336343,3181.763631,4159.389937,1246.294554
713,184.0621167,3376.163961,3894.236433,460.8935796
714,134.0519767,3663.930033,3402.438749,1030.296088
715,125.0711838,2823.621667,2896.702886,2292.399167
716,111.0110125,1450.880512,2210.847626,3194.589769
717,173.5394594,1618.839139,1101.27587,2387.401985
718,1822.941924,2093.507497,222.7974211,1017.938781
719,3065.788252,2052.553121,204.0962202,616.3619451
720,2569.989268,2503.047032,473.6380285,999.4155997
721,70.99392731,2481.745203,601.5217868,1638.306197
722,6.013290135,1691.437638,396.1594514,2968.02888
723,6.794443302,1109.013857,170.3669,4323.919849
724,675.3526305,1414.542972,281.3963812,4267.725476
725,498.7775418,1653.570602,494.723786,2257.817516
726,252.091923,1984.559848,410.8929875,3662.372534
727,94.69987791,2439.239249,183.0585211,2781.949894
728,53.37911696,3015.167173,32.43718666,1267.675315
729,0,3420.69085,0,22.91788828
730,31.53968946,3587.904418,39.72848616,149.4250336
731,164.6047457,2616.647964,43.05031074,136.1469431
732,162.4939559,2242.341051,43.03653503,207.7605539
733,11.25737635,2101.593929,0,1.847089155
734,0,1909.431444,0,0
735,1.388367379,1995.590512,0,0
736,2.310217553,1719.900348,1180.419056,110.3269802
737,1.547128581,1620.603698,1438.520802,228.1010458
738,6.494654091,3692.158455,0,11.32870898
739,7.141569061,4162.580149,0,12.39821239
740,44.00096129,4459.388269,61.14931149,35.70013224
741,114.9530601,4427.777072,168.8617482,91.4667803
742,162.5776803,5680.645776,244.5289927,132.4532044
743,104.0347805,5926.132863,139.6352205,91.96841797
744,646.2920548,5126.24239,126.0866272,108.6142309
745,1790.244177,4777.869579,106.7432692,31.23199558
746,2019.539265,6613.661074,82.73078442,0
747,1324.85802,7393.733216,110.0505329,6.77890323
748,574.7950433,6657.332953,249.7319596,50.64712782
749,194.3857598,5187.989149,235.1773362,764.293732
750,182.1165999,4821.466111,330.3559044,959.0630714
751,185.0865686,5312.005806,1157.674113,192.4695554
752,290.9088528,4701.638187,2461.785209,442.916905
753,258.5123026,3346.540414,2751.50728,700.1803686
754,193.8065523,2504.696636,2856.092868,1073.671167
755,161.6817169,1677.53128,2735.493043,1773.515399
756,187.5103769,1001.720811,2301.626146,2881.49641
757,135.5228953,1787.310786,1250.676137,2549.229769
758,90.18314096,2821.535182,585.4128391,1542.184696
759,823.6261716,3050.841513,154.043136,613.1687335
760,3033.937372,2254.184808,138.3083911,314.1819932
761,2500.950899,2532.055823,423.0556735,525.5596915
762,857.2306913,2897.408822,589.4020881,813.6340338
763,9.385866655,2477.29434,405.1945486,820.9685809
764,31.24534706,2163.672473,54.62422168,500.8204264
765,686.4779069,1346.226692,395.4187614,2020.169916
766,875.2208382,361.7375747,650.8487422,3059.343456
767,529.1656932,64.23356976,444.2970981,4636.548278
768,208.3515445,1270.319273,140.1247711,3242.165994
769,128.7338453,2252.527441,23.01858864,1541.213731
770,32.57051222,3005.422694,277.258724,1337.119477
771,66.11764683,3061.319964,411.9637995,2431.095014
772,77.78563455,2526.541832,289.8555961,1606.933612
773,29.31386549,2301.331927,22.81438995,89.96839621
774,0,1873.222915,0,21.52522637
775,0,1523.428146,0,0
776,0.853879451,1325.756228,322.843625,88.20711579
777,7.370843171,1147.495816,1167.273187,157.804575
778,12.01289653,1316.523514,1230.564538,159.4419787
779,20.46771632,4415.936916,0,17.64691803
780,15.37803618,5198.732688,0,19.77847206
781,30.65923422,4908.67495,16.62229181,17.67064555
782,65.18128569,4671.155661,70.09007414,37.96545682
783,60.56175848,4980.226241,66.83568276,36.65338125
784,126.313287,5251.252682,133.609536,144.4389094
785,963.3698989,4849.805696,261.5517178,249.3064831
786,2265.471234,5092.6256,332.8052867,263.8422934
787,2732.517353,6651.737445,115.3514441,10.46738759
788,2342.693631,6163.493863,49.17832691,0
789,1524.337483,4888.477555,15.9058449,1.333754785
790,1092.046882,4083.707432,3.444389488,6.326094859
791,410.480845,3844.647681,309.3113053,1.809680746
792,303.5802281,3284.812415,944.9444216,4.195600247
793,214.4778919,2989.101007,1551.683314,214.5634115
794,159.0462383,2372.331054,1225.775403,552.9357604
795,67.98465393,1577.882177,597.8339357,1010.095598
796,98.37419767,1390.546976,698.9608578,1867.178139
797,149.1443998,1704.203591,915.0595696,2388.764374
798,96.38193435,2723.35753,599.6716895,1542.11095
799,25.11513504,3758.544823,204.6660703,474.8340396
800,7.081137191,2639.515691,113.0649324,224.2949831
801,1113.044334,1652.184568,188.381681,155.0218314
802,1384.972669,1782.349742,306.1979795,196.9070759
803,563.8865666,2658.743161,392.2742645,445.9076744
804,5.867860752,3002.967258,256.2301736,401.3130116
805,22.15462241,2802.880487,98.07556793,424.9467158
806,454.2450411,1930.778738,242.8061662,1493.381835
807,574.3207279,734.2956725,359.7952353,2890.128068
808,469.0609664,286.1032975,184.6561595,2395.357593
809,289.7258118,1179.25889,47.88415453,1838.01051
810,99.13178741,2475.073016,303.0448863,760.2927498
811,71.0479713,2865.469273,984.696139,2818.956393
812,136.9230058,2356.984058,1565.273453,5104.947931
813,108.2964407,2087.49725,870.6927321,4012.993214
814,9.959114392,2046.484543,106.4689345,393.8214005
815,0,1636.889907,0,17.9717899
816,1.161027535,1252.131659,0,42.67631566
817,2.281391619,1357.559967,278.3661909,80.04279406
818,12.97964992,1696.507118,427.9633756,168.6004021
819,17.4546645,2160.049437,453.7707897,121.6169385
820,26.09263734,4995.798943,0,9.135074609
821,27.61681746,5889.287075,0,13.2130996
822,17.87842283,5330.974308,0,6.758120139
823,19.6590028,4553.907924,1.104854671,0.063732249
824,11.31604901,4082.308444,3.189529608,0
825,72.06379497,3868.590604,88.36370218,93.4970131
826,534.6067611,3279.862861,354.155574,375.5384443
827,1145.840032,4228.314432,364.6141487,357.1256887
828,1288.388347,5257.059775,118.5950887,82.49134686
829,1681.556948,4298.918268,22.01946178,0
830,1597.091423,3035.529189,0,0
831,1044.573722,2595.948222,0,0
832,409.7015508,2060.83025,14.87087789,0.066685551
833,78.41755753,1680.010162,299.9692156,1.345153433
834,34.42974317,1257.317755,274.4890655,81.89170601
835,0,1204.626246,44.2937002,300.3530965
836,0.050142875,1172.285476,87.76397355,302.5863006
837,47.33331874,1564.323329,402.3184511,837.3221113
838,66.20522245,3212.236398,1557.267718,1216.936986
839,42.21971214,3586.510961,1922.618972,937.6935116
840,2.520394687,3084.049679,155.1566789,110.5731956
841,12.17621433,1683.141933,246.5322925,142.5448601
842,22.57965893,754.4785188,361.2745429,86.04609437
843,131.5742384,1275.309289,291.0474051,0
844,8.496227248,2443.991899,207.185896,113.5487268
845,2.388869511,3393.033847,145.1820073,295.7412691
846,5.676302591,3799.410954,68.9454671,519.2216102
847,181.8848706,2890.477125,165.7246789,1118.440604
848,398.8228269,1204.656596,124.0092314,2147.731277
849,323.6467337,342.4062368,36.22805273,1707.42472
850,255.4800196,1629.10882,19.12949856,755.2244649
851,0,3263.081021,261.9667496,363.522661
852,51.67747902,3447.81019,1119.369146,2080.002184
853,129.759212,2572.680583,2004.368055,4516.860469
854,101.9116137,1893.229736,1819.492281,3293.43261
855,4.998114585,1641.193184,1041.549066,340.643314
856,2.838518107,1458.726212,42.33121619,5.925278446
857,4.325626607,1406.40103,30.25740878,157.8459648
858,10.78919944,1856.822723,28.68142035,104.888686
859,16.95245923,2871.61221,27.07226516,32.54078932
860,16.60415007,3814.863753,49.5254375,0
861,22.4912234,5158.495396,0,0.884048122
862,19.15141096,5957.481811,0,2.745101665
863,2.572911203,5630.004449,1.863078531,0.39528142
864,7.294666779,4618.284858,6.813012111,0
865,1.546294432,4155.985319,9.67070554,0
866,0,3607.394285,9.687369074,1.163417428
867,149.5477069,2571.515198,183.7945571,200.7881869
868,208.0814481,2717.21218,251.6869624,278.400083
869,185.2040033,3977.409318,126.4685146,138.8295213
870,407.5451743,3571.711387,11.70048061,21.9825933
871,516.8316749,2182.380413,0,16.43393299
872,287.6859813,1481.954745,0,0
873,0,1169.300887,0,0
874,0.395644265,1038.837605,0,0
875,0,1297.644741,0,0
876,0,1403.041831,1.088808166,0
877,0,1267.21811,21.97864985,0
878,4.631628374,2492.162843,127.6747459,27.61682906
879,23.22594628,4968.027314,1826.136712,502.8473922
880,14.26577507,4837.706176,1787.221624,419.5219196
881,9.617611123,2199.078995,1158.312923,257.7933555
882,19.78914847,897.0101544,317.9663562,90.264703
883,25.38774828,792.084043,406.2039725,2.337591147
884,16.84155156,1874.745708,269.4648249,0
885,6.138633414,3207.529315,98.21813462,0
886,12.64210874,3678.626938,58.80674885,269.1029981
887,21.04766745,3685.055718,235.5885759,748.8165952
888,20.57820665,3837.605861,281.0963732,1235.626056
889,168.7532449,2420.23044,208.4849411,1179.96998
890,224.8163876,1625.384642,20.18783821,970.6228555
891,153.6502963,2860.424593,14.49815121,267.5247861
892,0,4171.355381,11.60282351,170.048526
893,0,4491.954892,408.3758441,32.96265921
894,99.19191793,3298.453818,1267.8733,1607.404258
895,117.6407013,2291.990079,2706.0178,1862.465488
896,61.64297088,1610.661637,2309.303567,907.3761234
897,7.250673202,1297.241323,1074.793179,527.4891956
898,7.229938715,1313.078726,101.5347798,414.9368123
899,14.21875715,2306.2386,85.88998457,221.9864042
900,10.76255522,3446.706253,2.240419345,0
901,9.863793927,4528.733165,1.526883515,0
902,4.115694622,4530.528097,0,0
903,0.259045942,5682.51065,0.334220212,0
904,0,5418.245295,4.236907025,0
905,0,4592.63272,10.84738577,0
906,578.3660499,4621.922035,15.41137553,0.001649529
907,759.7437915,3650.938837,10.66944587,2.225098901
908,165.0180208,2123.364216,47.83740468,52.63941033
909,104.0185312,1862.933179,125.4341112,143.2635719
910,64.80519524,3092.73215,78.14744132,87.96922495
911,0,3243.936606,0,43.1136106
912,12.45120561,2298.381222,4.642607394,62.9607069
913,8.078549827,1533.194934,7.912747729,39.12916553
914,3.083320042,868.7687821,3.080990544,0
915,10.18576959,970.7281319,1.822683494,0
916,9.382518706,2100.646687,0,0
917,0,3208.738208,0,0
918,0,2559.151262,0,0
919,3.750602809,2570.799238,13.54214932,0
920,10.64093973,4641.899595,570.8362668,100.4671374
921,213.6225385,4378.791039,1087.543561,221.7269932
922,312.9230514,1523.636019,531.2860353,112.1217891
923,76.0449118,662.8753666,390.6449742,33.86179451
924,19.05273019,1713.341822,305.7220831,0
925,8.062080775,3532.141504,128.9932924,0
926,1.35827457,4719.855157,20.137472,0.204537684
927,34.58723187,4126.287064,153.5294916,102.403413
928,26.12667581,3282.836247,414.6377165,666.567081
929,250.6077707,3658.919527,234.0645524,688.109212
930,218.8600881,2619.120518,188.6590728,412.9158576
931,98.2586834,2710.446227,6.719307885,224.51757
932,4.586506239,4311.576493,9.081008798,149.6207216
933,0,4928.240186,1.257264273,16.97306769
934,15.11528478,4160.132178,29.55488944,75.73440419
935,99.32895835,3932.57286,361.6676207,769.4896141
936,192.1558804,2755.743646,2254.646104,1879.910393
937,223.4370747,1829.280972,2177.684819,1471.224815
938,132.9296187,1118.218105,1070.05263,1110.02635
939,7.636928226,1254.622119,138.7686103,707.0011302
940,2.945839373,2025.424564,143.085794,250.0044155
941,6.348929291,2986.566127,0,0
942,0,3533.326578,0,2.026289358
943,50.54901845,4224.918547,0,0
944,362.461246,5036.586343,0.043460412,0
945,214.9568039,5149.733562,3.064119258,0
946,415.4945778,4761.987062,8.310919699,0
947,1694.929092,4924.97483,9.085655588,0
948,2028.151863,4031.603674,5.774918441,2.479148845
949,1057.069802,2101.106385,1.373884869,6.333335794
950,0,1557.812848,0,6.576813611
951,0,2583.399795,0,2.682602526
952,9.105552745,3057.221065,7.515694329,75.48313568
953,92.5928339,2618.657538,73.98857182,359.845726
954,100.2487893,1910.426909,87.62174622,340.6310933
955,25.09327156,985.8593535,38.51090664,70.80338062
956,16.024673,1199.357117,13.74924853,0
957,26.96652273,2531.893106,1.299441583,0
958,23.40037345,3376.406358,0,0
959,13.44120528,3009.300502,0,0
960,5.193779548,2317.768984,0,0
961,146.5166468,3296.293799,0,2.898968189
962,875.9333416,2582.410536,19.50541222,25.44298844
963,1193.979925,1033.084954,152.1567722,37.69015168
964,677.2985141,1036.654862,252.5154537,13.39626345
965,16.14646197,2659.236523,195.2569202,0.094195235
966,1.798030659,4863.532006,35.9879764,0
967,48.12262166,5784.820295,3.566393521,16.00628464
968,183.8113149,4521.875831,475.6184473,105.2734734
969,471.4115878,2750.606929,833.597739,404.2625267
970,487.8121239,2709.75321,611.3584753,317.6291666
971,393.8336579,1663.472446,7.715090178,21.33107123
972,7.049911129,2474.039674,2.571122693,37.10810428
973,0,4439.507698,1.604259297,21.65750051
974,0,4120.792703,0,0
975,13.69005647,3399.408432,0.317576726,0.81379036
976,69.15114172,3779.807087,160.4269485,441.4472527
977,197.094237,3193.836205,703.4121901,1255.924615
978,361.5917047,2242.431537,908.9680954,1261.46502
979,298.0344845,1017.392218,356.3871557,1400.484625
980,61.02215333,853.7870182,106.0963503,1133.247381
981,0.044030114,1714.733939,75.37690512,196.4416133
982,0,2458.041024,3.215527922,6.540849022
983,0,2204.474826,0,8.525037868
984,1075.87807,3934.581032,42.37549823,86.56872964
985,1149.313207,4483.657417,0,0
986,691.7168318,4785.871271,0,0.040039678
987,354.9330778,4859.547285,1.557804345,0
988,1484.558298,4967.933733,1.822299763,0
989,1938.868094,4393.475455,0.305665771,1.645708551
990,764.5563293,2938.720132,0.197274895,4.234278674
991,0,2106.728567,0,4.668364733
992,6.068334921,2497.649594,5.00878438,23.31253982
993,113.7617764,2771.72149,93.89860911,402.7859886
994,271.4782947,2866.965736,215.9687273,922.8510177
995,260.5391482,2432.651063,222.5562889,884.1299118
996,103.3159023,1619.910623,119.0159642,356.3309748
997,14.17266762,1359.288526,32.01222872,0
998,32.49459513,1622.967068,21.33752156,0
999,41.65878835,2430.881826,7.201067096,0
1000,30.14047189,2387.327728,0,0
1001,12.34388143,2138.059775,0,0
1002,212.5786257,2225.97911,0,4.293921689
1003,1018.108788,1745.455993,0,20.05220521
1004,1608.404278,1059.088068,39.14871326,31.50871137
1005,891.8024668,1536.976956,90.15818367,16.33376259
1006,219.0532139,3207.908102,62.23374251,2.858830497
1007,6.079479254,5332.576397,10.56706591,0
1008,80.86489444,6114.555647,0.071348569,35.3422796
1009,204.6397487,4732.357377,631.943222,159.7708029
1010,468.438008,2699.883256,1130.404211,236.151875
1011,479.4583873,1114.058356,807.6548511,146.9099323
1012,385.1229823,1435.446312,0,22.76268665
1013,28.42453339,3029.77134,0,44.00279836
1014,26.76476684,3741.64091,0,89.19395594
1015,0,2857.763869,0,40.52748438
1016,13.90889948,3000.583313,0,0
1017,10.81595641,3751.221235,527.5473724,65.03812495
1018,68.35406428,4080.608147,661.3503437,418.1033046
1019,273.2671028,2515.447071,807.1952959,946.5717055
1020,234.8625238,1216.792894,231.9523214,1948.086473
1021,65.64333659,436.6115328,457.447484,2355.877942
1022,12.72257826,1383.603349,711.0600361,970.9007413
1023,15.56624833,2228.853391,158.2241023,87.14163652
1024,7.8895376,1900.031325,0,10.98236144
1025,1429.218946,4797.684839,85.15309954,189.4151626
1026,1817.196289,4350.315993,0,4.465187773
1027,787.8820826,4476.792644,0,2.32672918
1028,120.3144882,4303.119339,0,1.208572015
1029,36.49088616,4351.689472,0,0
1030,272.2224562,4456.041057,0,0.37715618
1031,95.05718047,3724.070023,0,1.556628017
1032,0,3618.593234,0,1.470966832
1033,38.84446827,3306.330492,32.0621008,137.6255327
1034,228.687587,3126.180922,188.1877747,807.0360338
1035,434.2523863,3123.049278,350.3980991,1502.668771
1036,368.7165726,2821.916027,307.6142762,1263.872727
1037,149.9702587,2152.9338,157.3267899,530.8471063
1038,3.623453238,1423.795726,63.17841498,9.783720168
1039,21.63418527,1416.568759,51.44220201,0
1040,28.968813,1401.582212,30.85477618,0
1041,23.27775969,1500.272057,4.763154761,0
1042,8.751557831,1705.205507,0,0
1043,3.454178421,2183.081463,0,0
1044,440.8026099,2027.962432,0,7.704023574
1045,793.9402809,1924.474804,0,14.46314563
1046,516.7422052,1921.637481,5.315469581,7.873469461
1047,124.1857788,2916.437338,4.598098118,0.552802866
1048,37.70599756,4920.341664,0,5.169434369
1049,9.781302097,6383.618968,7.514600012,54.54809942
1050,315.5667293,5403.399931,551.9751533,230.5789559
1051,234.0493907,2895.154143,1525.0503,486.4718755
1052,195.0641101,1209.545067,1076.520588,357.3982014
1053,42.71414457,2232.446968,0,82.76799327
1054,32.29293356,3964.007287,0,145.4745073
1055,35.02575893,4099.676456,0,232.0593784
1056,13.98522725,3038.05616,0,151.5360092
1057,47.8040063,3912.098575,0,48.54742887
1058,60.51945042,4617.809849,453.2856997,125.3946913
1059,0.79713834,4004.353218,615.6339317,307.953842
1060,34.11216351,3016.108753,887.4350635,986.0549151
1061,53.74730457,1319.35309,566.5864138,3139.705853
1062,42.18015149,283.0056816,1416.494582,5133.884939
1063,61.62229677,1095.969966,1682.61167,3127.715487
1064,47.03148458,2525.131845,1196.288999,274.7969408
1065,28.29701338,2628.943372,7.051380141,15.0472819
1066,1050.87524,5537.534437,2.444026858,48.04420643
1067,838.6303774,5428.780448,0,36.01951568
1068,365.9224243,4133.807162,0,8.552764949
1069,26.66538256,3934.352802,0,4.142244225
1070,0,4028.10242,0,0.14886577
1071,0,4326.395005,0,0
1072,0,4390.950786,0,0
1073,0,4172.056329,0,0.420878799
1074,76.16010336,3479.837853,62.66274799,284.3266821
1075,283.1148029,3075.179113,225.8466445,980.0034182
1076,439.782214,3013.214466,338.2873039,1450.732092
1077,307.9276657,2652.947332,231.9410289,980.5587401
1078,111.0874366,2050.622436,112.0299121,346.29455
1079,0,1595.242619,53.48425472,0
1080,0.530076123,1296.776416,59.92909246,0
1081,3.21443271,1208.098768,28.57341807,0
1082,8.214891157,1346.656921,5.684114984,0
1083,7.397598408,1719.79532,0,0
1084,7.653353485,2329.003672,0,0
1085,37.29944784,3025.370924,0.018810832,0.031014901
1086,50.96902269,3436.780437,69.16368563,0.093712643
1087,61.3136137,3386.274114,68.27066795,0.124076776
1088,71.47547217,3560.869579,10.60293473,0
1089,36.02909786,4442.203025,25.17152039,34.82381288
1090,566.3619723,5979.885276,10.76265952,85.48435274
1091,4423.483757,5734.266872,792.0704977,262.8796137
1092,491.7346953,3403.113307,1060.380473,390.9239868
1093,193.2944588,1613.603778,917.4625486,369.3206276
1094,88.15036548,2245.099055,0.19079136,81.43191299
1095,111.9080258,4180.375809,0,150.7770353
1096,57.65030355,4202.685164,0,221.0698533
1097,41.93134165,4487.638427,0,147.9268531
1098,53.81889087,4706.594312,0,258.4699689
1099,56.81687236,4380.22348,0,736.4492446
1100,67.42271209,4159.965052,207.2014955,668.1635897
1101,34.83362112,3056.094388,587.5940327,1395.321802
1102,33.13441813,1162.736825,984.3917478,4538.337875
1103,102.8542718,121.1285642,1727.727998,8057.752415
1104,129.9145343,854.1086468,2557.011016,5753.051859
1105,84.50850655,2472.605351,1500.022116,1193.830335
1106,71.36146897,3606.848123,40.05322133,45.69760646
1107,263.3053564,5368.692134,1.039082555,39.01631814
1108,336.8283163,5456.745772,0.158026546,34.11299272
1109,24.16800517,4393.473302,0,10.21773549
1110,8.450955714,3953.249457,0,3.981205834
1111,15.84355437,4142.686235,0,0.390958865
1112,10.76262574,4472.712681,0,0
1113,2.983220377,4291.373736,0,0
1114,3.48212202,3587.724237,0,19.82943983
1115,47.28954885,2895.445484,35.50511367,173.7877682
1116,164.1708108,2501.038462,117.031255,523.4094895
1117,239.3655202,2490.273713,146.8956484,629.9563384
1118,157.536786,2183.530681,75.48053758,323.6953823
1119,37.48293457,2068.455358,19.33044262,26.95857106
1120,1.245001266,1750.997813,30.64326296,0
1121,4.28504558,1491.91505,28.41123257,14.3145375
1122,8.442004761,1338.683578,8.477082752,4.514550486
1123,8.519804242,1480.391009,0,0
1124,9.57710334,1898.659006,137.7568201,0
1125,33.33079307,2712.992161,710.9942507,72.8401803
1126,70.60440136,3618.190522,686.6008317,164.1138591
1127,24.86651916,4444.754759,233.805087,7.533307855
1128,9.140586879,5039.387073,224.7686438,0
1129,23.40601769,4877.921603,133.5128875,0
1130,97.49803321,4930.165599,57.89516765,74.52191207
1131,63703.93721,5443.088807,714.7514556,305.4449218
1132,78185.95664,5453.983838,817.1459892,339.8322956
1133,35145.90708,3690.738741,746.8217849,210.2047599
1134,288.7996346,1986.47767,289.6814905,133.8504561
1135,213.3267507,2263.294321,0,126.9403682
1136,117.7908098,4195.016185,0,186.7134838
1137,63.96381513,5846.431844,21.09723744,119.5040824
1138,43.10280074,5535.517317,111.1783915,134.0361874
1139,25.31162003,4787.133531,53.5014423,513.1780301
1140,215.6733489,3755.877496,168.2300576,1262.002493
1141,329.5329707,3326.291284,259.0124293,1082.334911
1142,64.57665247,2558.7817,464.176349,1125.022394
1143,34.33065795,1048.009133,751.2014644,3301.614133
1144,88.98653761,16.70303022,1074.767536,6029.272415
1145,107.4726841,593.1330211,1752.22957,4617.280693
1146,86.7702415,2113.688943,1041.70219,1104.740094
1147,105.3560011,3612.615849,87.53870873,89.75302065
1148,74.86087673,5713.760136,28.34897811,31.23518519
1149,49.19103295,5141.072607,10.54482372,19.18357065
1150,32.84396244,4597.070804,1.180847844,4.526656525
1151,27.31822536,4221.50179,0,0.778434695
1152,24.42334081,4358.705044,0,0
1153,27.50263996,4246.505521,0,0
1154,22.33521519,3872.968732,0,35.00464967
1155,24.30969579,3144.920864,0,86.48486606
1156,17.4685358,2499.618013,0,105.8929035
1157,32.07858382,2299.405255,9.709090213,57.42388189
1158,66.14962679,2145.787248,3.746513779,16.06678025
1159,64.95579665,2155.416168,0,0
1160,31.82767481,2381.067808,0,0
1161,8.183715854,2356.925802,10.43356231,27.07770056
1162,7.786406761,2049.014034,8.914391179,52.62013537
1163,95.51973408,1989.971384,3.464978053,50.4448352
1164,120.5561011,2119.846617,73.33262353,9.498785135
1165,54.13694059,2211.657884,730.1503069,26.5260909
1166,255.3700187,3108.000966,1485.233784,731.8134425
1167,279.3327559,4030.154829,963.3672439,796.4255812
1168,138.3338442,4442.825333,573.4357121,378.3551252
1169,12.85780453,5630.015325,280.7899909,35.53857697
1170,26.93786864,5640.909243,307.8132843,161.0103587
1171,89.0421987,5062.906487,237.9330705,89.61210002
1172,77869.63388,4531.364654,1445.896246,751.484113
1173,78448.37783,4579.359588,1442.184208,897.0470244
1174,54505.78776,3896.950998,501.2598633,361.0028137
1175,216.4128303,2936.338846,0,23.68202891
1176,166.2290096,3415.552549,0,130.818814
1177,84.18223074,4984.43752,117.2964067,153.5613443
1178,237.9792059,5730.01063,208.277775,60.78894906
1179,268.5102639,5622.356284,538.1330177,88.45598724
1180,129.3270574,4097.559117,594.0126806,566.2244507
1181,441.7982669,3000.349388,413.0219782,969.9237298
1182,777.6996829,2578.354557,198.1868855,692.7116243
1183,628.7173124,1618.521251,271.5627757,278.2317211
1184,5.716503075,346.8535461,412.9067379,701.4005401
1185,28.48200808,0.714567762,674.0435357,1667.817943
1186,33.87215231,214.1557554,938.147351,1488.474089
1187,57.64104308,1369.880807,704.4887025,331.1977299
1188,106.462143,2767.005471,316.0278816,217.9752879
1189,286.0759749,5847.7763,49.2065562,37.56959789
1190,61.80019485,5310.494516,32.58583063,28.62070156
1191,24.31789878,5495.338128,6.167655564,5.700486932
1192,29.84580009,5210.271026,0,0
1193,28.42594335,5039.750722,0,0
1194,25.72168461,3966.43193,0,0
1195,28.01649869,3301.846024,0,40.76365752
1196,30.81587742,2767.401942,0,107.6259684
1197,20.02778563,2805.95185,223.1391925,100.6314152
1198,3.896568594,3185.368842,201.1860841,19.15731208
1199,21.28866816,2803.599282,0,0
1200,32.83803218,2597.858511,0,0
1201,26.22738979,2689.985043,0,19.82948304
1202,27.0617802,2731.731585,0.30064892,71.58536772
1203,57.59291942,3085.334577,2.339009707,101.1314815
1204,130.9981477,3191.92166,0,63.76515195
1205,129.1520062,2368.154946,0,10.76266718
1206,75.88781379,2214.443376,562.2219497,23.67209292
1207,229.58963,3291.406468,1223.925811,677.8494134
1208,274.3692107,3876.22719,973.64617,794.4615354
